batch_id,content_id,version,shot,source_path,copy_path,bytes,sha256,prompt_path,prompt_sha256,timeline_start,timeline_end,generation_mode,minimum_grok_source_seconds,output_template,storyboard_sha256,episode_qa_sha256,batch_qa_sha256
HB20260810,HC20260810-001,v01,S01,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S01-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S01-firstframe.png,1993345,b3c852ff963fd4abbfb187b6ba1d59fab1de01d83c2101125aac671a0e681394,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S01-prompt-zh-en.txt,d0e8da8bf0d92899ee413aa2206cc52a72a161805e58bb3125a22cb5e0903cde,00.00,04.00,grok_manual,4.00,09_泛健康日更/work/HC20260810-001/production/v01/05_grok_videos/01_raw/HC20260810-001-v01-S01-grok-source.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S02,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S02-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S02-firstframe.png,1932914,3216d4be1eac7717e2d0eff24b6bc8926027ea58aacb2ec110e58772fe104870,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S02-prompt-zh-en.txt,d4aa5005d61fb180321bee5e46f53c3b58259b1b8ebf4616bd16cb2ea4375de7,04.00,09.20,grok_manual,5.20,09_泛健康日更/work/HC20260810-001/production/v01/05_grok_videos/01_raw/HC20260810-001-v01-S02-grok-source.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S03,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S03-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S03-firstframe.png,1819739,0227b931e1253e161a2b4b67f21e34ff8875a4a0a3b58da3c1289be7b89efe58,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S03-prompt-zh-en.txt,8b23f6513c125fbc26a6390b98993e84629c30883490864afb93580072677073,09.20,14.40,deterministic_post,0.00,09_泛健康日更/work/HC20260810-001/production/v01/06_edit/01_rough_cut/HC20260810-001-v01-S03-deterministic-post.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S04,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S04-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S04-firstframe.png,2262077,47a195c23d5317a9c78173621fa11f5f7216ba55e4edafc79d199cd1c45c436b,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S04-prompt-zh-en.txt,471ffd28c443d7580758a56e739ab1a627afe22e616625317d49212e556ba9a9,14.40,19.80,grok_manual,5.40,09_泛健康日更/work/HC20260810-001/production/v01/05_grok_videos/01_raw/HC20260810-001-v01-S04-grok-source.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S05,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S05-firstframe.png,2141249,dff77f067c2c0efa0302617c9e39ab3086f96db7819bd1c6327ebbaa7444811d,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S05-prompt-zh-en.txt,3f04047a0fa1341482aa1fd2dbe6d7f96da9b06c73fb5768e7c3682d4220da5e,19.80,25.20,grok_manual,5.40,09_泛健康日更/work/HC20260810-001/production/v01/05_grok_videos/01_raw/HC20260810-001-v01-S05-grok-source.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S06,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S06-firstframe.png,2312299,fe7abb38c27bd634d9df083217496f8093a3fcb79575724365e58ca7aa7e2c8b,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S06-prompt-zh-en.txt,23c2d173ebc6b58da9068b84b40f1e9d4daf12c014913eb23ac6eff17a2dc7b2,25.20,30.60,grok_manual,5.40,09_泛健康日更/work/HC20260810-001/production/v01/05_grok_videos/01_raw/HC20260810-001-v01-S06-grok-source.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S07,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S07-firstframe.png,2057100,c398e1370f6237b6de9104aa0c42377c45e1e4275a4f544d1f1cf3a80cdd3c91,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S07-prompt-zh-en.txt,cfc2b77099ac15654b8f4430477f0882deb2cd9f675ddc31bf487e6d554ca01e,30.60,36.20,grok_manual,5.60,09_泛健康日更/work/HC20260810-001/production/v01/05_grok_videos/01_raw/HC20260810-001-v01-S07-grok-source.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S08,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S08-firstframe.png,1626548,082cc1c38ad7f81ebd982c68c9234daa744d35da476fb74ed521d8aeb75f70f1,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S08-prompt-zh-en.txt,ef22260701f8f24d17ffd48f0ff90d3b0e893eb94ff8b20a9a12c0251e550297,36.20,42.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-001/production/v01/06_edit/01_rough_cut/HC20260810-001-v01-S08-deterministic-post.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S09,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S09-firstframe.png,2028367,b51e031d10ddc622459079fa4df77b52fa9e48a813203a645834a8cd93d420ef,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S09-prompt-zh-en.txt,01a2456a06bbd2857199c15fd67e73a0d84900bca983110244788c68f3f73c9d,42.00,48.50,grok_manual,5.80,09_泛健康日更/work/HC20260810-001/production/v01/05_grok_videos/01_raw/HC20260810-001-v01-S09-grok-source.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
HB20260810,HC20260810-001,v01,S10,09_泛健康日更/work/HC20260810-001/production/v01/03_first_frames/HC20260810-001-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-001-v01-S10-firstframe.png,1494086,a8f85b8463f4443994e585409aeda160aa3ede74725c0bd643bcc96979f2bae4,09_泛健康日更/work/HC20260810-001/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-001-v01-S10-prompt-zh-en.txt,22c608e515a680c6aa6f7117ff47a1c74d18dbb8a2ba2970047ad8de2dfa11bb,48.50,54.00,deterministic_post,0.00,09_泛健康日更/work/HC20260810-001/production/v01/06_edit/01_rough_cut/HC20260810-001-v01-S10-deterministic-post.mp4,17dcad272b94c6ce1da6228b6bf12c1d6c8622d99e1ec37dc9630f54a343732e,479d5305e2264f90dd7fef059665a73d5fc8d28bcd074f54a554299880f634cc,599af3788947838820f0c1b3f9ea834d7308d7114a7a9330439fe181952934c9
